Loc;Genera_Prefix;Lineage_Name;Lineage;parasiteGenus;order;family;genus;species;Host_Status;Host_Age;Host_Environment;continent;country;region;site;Lat1;Lat2;Lat3;Lon1;Lon2;Lon3;length;IDSeq;IDLoc;Latitude;Longitude
37.3555555555556_-104.355555555556;H_;PIRFLA01;H_PIRFLA01;Haemoproteus;Passeriformes;Fringillidae;Piranga;Piranga_flava;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1110;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;VIRPLU04;H_VIRPLU04;Haemoproteus;Passeriformes;Vireonidae;Vireo;Vireo_plumbeus;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1501;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;P_;LAIRI01;P_LAIRI01;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_migratorius;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_765;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;SETAUD15;H_SETAUD15;Haemoproteus;Passeriformes;Parulidae;Setophaga;Setophaga_graciae;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1234;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;P_;TACTHA01;P_TACTHA01;Plasmodium;Passeriformes;Fringillidae;Piranga;Piranga_ludoviciana;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1335;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;VIRPLU04;H_VIRPLU04;Haemoproteus;Passeriformes;Vireonidae;Vireo;Vireo_plumbeus;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1501;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;TROAED12;H_TROAED12;Haemoproteus;Passeriformes;Vireonidae;Vireo;Vireo_plumbeus;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1405;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;VIRPLU01;H_VIRPLU01;Haemoproteus;Passeriformes;Parulidae;Setophaga;Setophaga_graciae;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1500;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;P_;TROAED24;P_TROAED24;Plasmodium;Passeriformes;Paridae;Poecile;Poecile_gambeli;Resident;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1417;52;37,3555555555556;-104,355555555556
37.3555555555556_-104.355555555556;H_;SETAUD15;H_SETAUD15;Haemoproteus;Passeriformes;Vireonidae;Vireo;Vireo_plumbeus;Migratory;Unknown;Wild;North_America;United_States;New_Mexico;Mt._Taylor;35;19;7340;-107;32;7600;Full;Parasite_1234;52;37,3555555555556;-104,355555555556
37.3683333333333_-3.68611111111111;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Lantejuela;37;21;66;-5;13;3950;Full;Parasite_996;446;37,3683333333333;-3,68611111111111
37.3683333333333_-3.68611111111111;P_;PAGRI02;P_PAGRI02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Lantejuela;37;21;66;-5;13;3950;Full;Parasite_1020;446;37,3683333333333;-3,68611111111111
37.3683333333333_-3.68611111111111;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Lantejuela;37;21;66;-5;13;3950;Full;Parasite_345;446;37,3683333333333;-3,68611111111111
37.3683333333333_-3.68611111111111;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Lantejuela;37;21;66;-5;13;3950;Full;Parasite_650;446;37,3683333333333;-3,68611111111111
37.3683333333333_-3.68611111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Lantejuela;37;21;66;-5;13;3950;Full;Parasite_1249;446;37,3683333333333;-3,68611111111111
37.3833333333333_-4.05;P_;DELURB5;P_DELURB5;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_476;263;37,3833333333333;-4,05
37.3833333333333_-4.05;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1288;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;SYBOR01;H_SYBOR01;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1305;263;37,3833333333333;-4,05
37.3833333333333_-4.05;P_;RTSR1;P_RTSR1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1201;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;SYBOR15;H_SYBOR15;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1313;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;COLL2;H_COLL2;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_349;263;37,3833333333333;-4,05
37.3833333333333_-4.05;P_;GRW02;P_GRW02;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_641;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;WW1;H_WW1;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1525;263;37,3833333333333;-4,05
37.3833333333333_-4.05;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1249;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;SYBOR31;H_SYBOR31;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1315;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;PADOM05;H_PADOM05;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_999;263;37,3833333333333;-4,05
37.3833333333333_-4.05;H_;SYBOR03;H_SYBOR03;Haemoproteus;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1307;263;37,3833333333333;-4,05
37.3833333333333_-4.05;P_;WW3;P_WW3;Plasmodium;Passeriformes;Sylviidae;Sylvia;Sylvia_borin;Migratory;Adult;Wild;Europe;Spain;_;Sevilla;37;23;0;-5;57;0;Full;Parasite_1529;263;37,3833333333333;-4,05
37.3872222222222_-3.41972222222222;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Yeguada_Hierro_del_Bocado;36;37;2774;-6;4;9049;Full;Parasite_1249;561;37,3872222222222;-3,41972222222222
37.3872222222222_-3.41972222222222;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Yeguada_Hierro_del_Bocado;36;37;2774;-6;4;9049;Full;Parasite_996;561;37,3872222222222;-3,41972222222222
37.3872222222222_-3.41972222222222;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Yeguada_Hierro_del_Bocado;36;37;2774;-6;4;9049;Full;Parasite_345;561;37,3872222222222;-3,41972222222222
37.395_-4.2425;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Granja_en_la_Algaida;36;49;2082;-6;19;5187;Full;Parasite_345;573;37,395;-4,2425
37.395_-4.2425;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Granja_en_la_Algaida;36;49;2082;-6;19;5187;Full;Parasite_1249;573;37,395;-4,2425
37.395_-4.2425;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Granja_en_la_Algaida;36;49;2082;-6;19;5187;Full;Parasite_996;573;37,395;-4,2425
37.395_-4.2425;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Granja_en_la_Algaida;36;49;2082;-6;19;5187;Full;Parasite_650;573;37,395;-4,2425
37.4208333333333_-3.78361111111111;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult;Wild;Europe;Spain;_;Isla_de_Tarfia_(Veta_la_Palma);37;1;1455;-6;9;7439;Full;Parasite_996;558;37,4208333333333;-3,78361111111111
37.4208333333333_-3.78361111111111;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Isla_de_Tarfia_(Veta_la_Palma);37;1;1455;-6;9;7439;Full;Parasite_1249;558;37,4208333333333;-3,78361111111111
37.4208333333333_-3.78361111111111;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Isla_de_Tarfia_(Veta_la_Palma);37;1;1455;-6;9;7439;Full;Parasite_650;558;37,4208333333333;-3,78361111111111
37.4208333333333_-3.78361111111111;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Isla_de_Tarfia_(Veta_la_Palma);37;1;1455;-6;9;7439;Full;Parasite_345;558;37,4208333333333;-3,78361111111111
37.4208333333333_-3.78361111111111;P_;PADOM02;P_PADOM02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Isla_de_Tarfia_(Veta_la_Palma);37;1;1455;-6;9;7439;Full;Parasite_997;558;37,4208333333333;-3,78361111111111
37.5355555555556_-4.58388888888889;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Camping_Aguadulce;36;40;3128;-6;24;3658;Full;Parasite_650;565;37,5355555555556;-4,58388888888889
37.5355555555556_-4.58388888888889;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Camping_Aguadulce;36;40;3128;-6;24;3658;Full;Parasite_1249;565;37,5355555555556;-4,58388888888889
37.5355555555556_-4.58388888888889;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Camping_Aguadulce;36;40;3128;-6;24;3658;Full;Parasite_345;565;37,5355555555556;-4,58388888888889
37.6_-121.7;P_;GASAN01;P_GASAN01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;North_America;United_States;California;Sausalito;37;36;0;-122;18;0;Full;Parasite_614;338;37,6;-121,7
37.6_-121.7;H_;SISKIN1;H_SISKIN1;Haemoproteus;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;North_America;United_States;California;Sausalito;37;36;0;-122;18;0;Full;Parasite_1256;338;37,6;-121,7
37.6222222222222_-4.90222222222222;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Camping_Puerto_de_Santa_María;36;35;3740;-6;14;3112;Full;Parasite_1249;635;37,6222222222222;-4,90222222222222
37.7_-24.5;P_;LINN1;P_LINN1;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_merula;_;_;Wild;Europe;Portugal;Azores;Sao_Miguel;37;42;0;-25;30;0;Full;Parasite_798;470;37,7;-24,5
37.7_-24.5;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Turdidae;Erithacus;Erithacus_rubecula;_;_;Wild;Europe;Portugal;Azores;Sao_Miguel;37;42;0;-25;30;0;Full;Parasite_1288;470;37,7;-24,5
37.7_-24.5;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Turdidae;Turdus;Turdus_merula;_;_;Wild;Europe;Portugal;Azores;Sao_Miguel;37;42;0;-25;30;0;Full;Parasite_1288;470;37,7;-24,5
37.7_-24.5;P_;SYAT05;P_SYAT05;Plasmodium;Passeriformes;Fringillidae;Fringilla;Fringilla_coelebs;_;_;Wild;Europe;Portugal;Azores;Sao_Miguel;37;42;0;-25;30;0;Full;Parasite_1288;470;37,7;-24,5
37.7341666666667_-3.3675;P_;PADOM02;P_PADOM02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;La_HAMPA;37;17;1623;-6;3;9297;Full;Parasite_997;548;37,7341666666667;-3,3675
37.7341666666667_-3.3675;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;La_HAMPA;37;17;1623;-6;3;9297;Full;Parasite_996;548;37,7341666666667;-3,3675
37.7341666666667_-3.3675;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;La_HAMPA;37;17;1623;-6;3;9297;Full;Parasite_345;548;37,7341666666667;-3,3675
37.7341666666667_-3.3675;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;La_HAMPA;37;17;1623;-6;3;9297;Full;Parasite_1249;548;37,7341666666667;-3,3675
37.7341666666667_-3.3675;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;La_HAMPA;37;17;1623;-6;3;9297;Full;Parasite_650;548;37,7341666666667;-3,3675
37.84_-4.73194444444444;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Centro_de_Interpretación_Calatilla;37;15;2124;-6;58;1085;Full;Parasite_650;636;37,84;-4,73194444444444
37.84_-4.73194444444444;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Centro_de_Interpretación_Calatilla;37;15;2124;-6;58;1085;Full;Parasite_1249;636;37,84;-4,73194444444444
37.84_-4.73194444444444;P_;DELURB4;P_DELURB4;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Centro_de_Interpretación_Calatilla;37;15;2124;-6;58;1085;Full;Parasite_475;636;37,84;-4,73194444444444
37.8783333333333_-3.94805555555556;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_1249;304;37,8783333333333;-3,94805555555556
37.8783333333333_-3.94805555555556;P_;PADOM02;P_PADOM02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_997;304;37,8783333333333;-3,94805555555556
37.8783333333333_-3.94805555555556;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_345;304;37,8783333333333;-3,94805555555556
37.8783333333333_-3.94805555555556;P_;PADOM27;P_PADOM27;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_1013;304;37,8783333333333;-3,94805555555556
37.8783333333333_-3.94805555555556;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_650;304;37,8783333333333;-3,94805555555556
37.8783333333333_-3.94805555555556;P_;PADOM31;P_PADOM31;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Unknown;Wild;Europe;Spain;_;Palacio_de_Doñana;36;59;3222;-6;26;5827;Full;Parasite_1017;304;37,8783333333333;-3,94805555555556
37.9180555555556_-3.60777777777778;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Unknown;Wild;Europe;Spain;_;Pablo_de_Olavide;37;21;2045;-5;56;1652;Full;Parasite_650;569;37,9180555555556;-3,60777777777778
37.9180555555556_-3.60777777777778;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult;Wild;Europe;Spain;_;Pablo_de_Olavide;37;21;2045;-5;56;1652;Full;Parasite_345;569;37,9180555555556;-3,60777777777778
37.9180555555556_-3.60777777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Pablo_de_Olavide;37;21;2045;-5;56;1652;Full;Parasite_1249;569;37,9180555555556;-3,60777777777778
37.9538888888889_-5.41333333333333;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Dehesa_de_Abajo;37;13;2654;-6;11;1452;Full;Parasite_650;563;37,9538888888889;-5,41333333333333
37.9538888888889_-5.41333333333333;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Dehesa_de_Abajo;37;13;2654;-6;11;1452;Full;Parasite_1249;563;37,9538888888889;-5,41333333333333
37.9538888888889_-5.41333333333333;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Dehesa_de_Abajo;37;13;2654;-6;11;1452;Full;Parasite_345;563;37,9538888888889;-5,41333333333333
37.965_-2.75833333333333;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Unknown;Wild;Europe;Spain;_;Gibraleon;37;22;2154;-6;57;8250;Full;Parasite_1249;443;37,965;-2,75833333333333
37.965_-2.75833333333333;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult;Wild;Europe;Spain;_;Gibraleon;37;22;2154;-6;57;8250;Full;Parasite_650;443;37,965;-2,75833333333333
37.965_-2.75833333333333;P_;PAGRI02;P_PAGRI02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult;Wild;Europe;Spain;_;Gibraleon;37;22;2154;-6;57;8250;Full;Parasite_1020;443;37,965;-2,75833333333333
37_30.5;H_;PAHIS1;H_PAHIS1;Haemoproteus;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Asia;Turkey;_;Antalya;37;0;0;30;30;0;Full;Parasite_1026;645;37;30,5
37_30.5;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Asia;Turkey;_;Antalya;37;0;0;30;30;0;Full;Parasite_1249;645;37;30,5
37_30.5;H_;PADOM05;H_PADOM05;Haemoproteus;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Asia;Turkey;_;Antalya;37;0;0;30;30;0;Full;Parasite_999;645;37;30,5
37_30.5;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;_;_;Wild;Asia;Turkey;_;Antalya;37;0;0;30;30;0;Full;Parasite_650;645;37;30,5
38.0772222222222_-3.73555555555556;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Cañada_de_los_Pajaros;37;14;3038;-6;7;7732;Full;Parasite_1249;571;38,0772222222222;-3,73555555555556
38.0772222222222_-3.73555555555556;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Cañada_de_los_Pajaros;37;14;3038;-6;7;7732;Full;Parasite_345;571;38,0772222222222;-3,73555555555556
38.0772222222222_-3.73555555555556;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Cañada_de_los_Pajaros;37;14;3038;-6;7;7732;Full;Parasite_650;571;38,0772222222222;-3,73555555555556
38.0772222222222_-3.73555555555556;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Cañada_de_los_Pajaros;37;14;3038;-6;7;7732;Full;Parasite_996;571;38,0772222222222;-3,73555555555556
38.1852777777778_-4.20416666666667;P_;PADOM29;P_PADOM29;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Juvenile;Wild;Europe;Spain;_;Humedal_Graveras_de_las_Balastreras_;37;20;3067;-6;43;3885;Full;Parasite_1015;337;38,1852777777778;-4,20416666666667
38.1852777777778_-4.20416666666667;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Humedal_Graveras_de_las_Balastreras_;37;20;3067;-6;43;3885;Full;Parasite_1249;337;38,1852777777778;-4,20416666666667
38.1852777777778_-4.20416666666667;P_;GRW11;P_GRW11;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Humedal_Graveras_de_las_Balastreras_;37;20;3067;-6;43;3885;Full;Parasite_650;337;38,1852777777778;-4,20416666666667
38.1852777777778_-4.20416666666667;P_;PAGRI02;P_PAGRI02;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Humedal_Graveras_de_las_Balastreras_;37;20;3067;-6;43;3885;Full;Parasite_1020;337;38,1852777777778;-4,20416666666667
38.1916666666667_140.605555555556;P_;GRW04;P_GRW04;Plasmodium;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_orientalis;_;_;Wild;Asia;Japan;Niigata;Sakata_wetland;37;49;1350;138;52;6260;Full;Parasite_643;305;38,1916666666667;140,605555555556
38.2794444444444_33.0722222222222;H_;SITTAKRU1;H_SITTAKRU1;Haemoproteus;Passeriformes;Sittidae;Sitta;Sitta_krueperi;_;_;Wild;Asia;Turkey;_;Lufti_Buyuk_Yildirim_Forest;36;59;4666;30;26;9500;Full;Parasite_1257;23;38,2794444444444;33,0722222222222
38.2886111111111_-3.70777777777778;P_;SGS1;P_SGS1;Plasmodium;Passeriformes;Passeridae;Passer;Passer_domesticus;Resident;Adult_+_Juvenile;Wild;Europe;Spain;_;Granja_Carretera_del_Juncal;36;37;6019;-6;13;7472;Full;Parasite_1249;638;38,2886111111111;-3,70777777777778
38.2963888888889_-6.89833333333333;P_;COLL1;P_COLL1;Plasmodium;Passeriformes;Sylviidae;Locustella;Locustella_luscinioides;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_345;128;38,2963888888889;-6,89833333333333
38.2963888888889_-6.89833333333333;P_;PADOM01;P_PADOM01;Plasmodium;Passeriformes;Ploceidae;Euplectes;Euplectes_afer;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_996;128;38,2963888888889;-6,89833333333333
38.2963888888889_-6.89833333333333;H_;GRW01;H_GRW01;Haemoproteus;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_arundinaceus;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_640;128;38,2963888888889;-6,89833333333333
38.2963888888889_-6.89833333333333;H_;MW1;H_MW1;Haemoproteus;Passeriformes;Sylviidae;Locustella;Locustella_luscinioides;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_888;128;38,2963888888889;-6,89833333333333
38.2963888888889_-6.89833333333333;P_;GRW06;P_GRW06;Plasmodium;Passeriformes;Sylviidae;Acrocephalus;Acrocephalus_scirpaceus;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_645;128;38,2963888888889;-6,89833333333333
38.2963888888889_-6.89833333333333;P_;BT6;P_BT6;Plasmodium;Passeriformes;Sylviidae;Phylloscopus;Phylloscopus_brehmi;_;_;Wild;Europe;Portugal;_;Santo_André;38;5;767;-8;47;1146;Full;Parasite_249;128;38,2963888888889;-6,89833333333333
